date,open,high,low,close,volume,trade_count,vwap,symbol
7/21/2020,7.2,7.75,7.175,7.4,4897504,18320,7.454179,TLRY
7/22/2020,7.4,7.44,7.2,7.25,3551207,15380,7.306016,TLRY
7/23/2020,7.27,7.6,7.09,7.35,6336530,22729,7.325741,TLRY
7/24/2020,7.23,7.28,7.01,7.12,6815576,19751,7.119855,TLRY
7/27/2020,7.1,7.5,7.08,7.37,5970460,17321,7.320246,TLRY
7/28/2020,7.32,8.38,7.2501,8.12,12666999,45216,7.993099,TLRY
7/29/2020,8,8.09,7.37,7.53,7518509,26700,7.649564,TLRY
7/30/2020,7.47,7.735,7.37,7.53,3145498,12922,7.54866,TLRY
7/31/2020,7.53,7.7401,7.32,7.38,3745520,13129,7.46346,TLRY
8/3/2020,7.4,7.55,7.1,7.43,5313142,23077,7.314009,TLRY
8/4/2020,7.34,8.76,7.34,8.7,20178599,61663,8.196472,TLRY
8/5/2020,8.47,8.53,7.92,8.11,8580428,32044,8.152006,TLRY
8/6/2020,8.03,8.1295,7.72,7.76,5293145,21604,7.845483,TLRY
8/7/2020,7.66,7.8,7.28,7.46,5445757,23505,7.458894,TLRY
8/10/2020,7.75,8.17,7.5,7.97,13061655,46375,7.770999,TLRY
8/11/2020,7.14,7.27,6.83,6.93,14118857,53552,7.003407,TLRY
8/12/2020,7.08,7.1,6.76,6.9,5325985,24266,6.882687,TLRY
8/13/2020,6.88,7.385,6.82,7.05,6268174,24681,7.134239,TLRY
8/14/2020,7.09,7.43,6.97,7.25,7354738,25063,7.225219,TLRY
8/17/2020,7.3,7.36,7.03,7.06,4687109,19333,7.120788,TLRY
8/18/2020,7.1,7.17,6.92,6.98,3354045,12733,7.02357,TLRY
8/19/2020,7.04,7.195,7.005,7.04,3193205,12456,7.075499,TLRY
8/20/2020,7,7.03,6.85,6.9,3434673,12659,6.91547,TLRY
8/21/2020,6.86,6.92,6.62,6.64,3938656,16263,6.732724,TLRY
8/24/2020,6.66,6.79,6.33,6.74,5901119,19718,6.550747,TLRY
8/25/2020,6.79,6.79,6.48,6.62,3398701,12546,6.608758,TLRY
8/26/2020,6.6,6.65,6.43,6.49,3067864,11515,6.488933,TLRY
8/27/2020,6.42,6.654,6.41,6.44,2768169,12424,6.48483,TLRY
8/28/2020,6.49,6.67,6.46,6.59,3703566,14529,6.588688,TLRY
8/31/2020,6.68,6.92,6.41,6.71,7911699,27793,6.648333,TLRY
9/1/2020,6.54,6.6,6.34,6.45,4460060,17193,6.441072,TLRY
9/2/2020,6.4,6.49,6.23,6.41,3025336,12977,6.362952,TLRY
9/3/2020,6.4,6.5203,6.01,6.06,6778603,20994,6.184339,TLRY
9/4/2020,6.04,6.12,5.43,5.92,5618514,20048,5.737576,TLRY
9/8/2020,5.73,5.89,5.6,5.66,3681311,14269,5.751613,TLRY
9/9/2020,5.68,5.8,5.56,5.65,3515737,13658,5.673936,TLRY
9/10/2020,5.68,5.8995,5.62,5.63,3317546,13584,5.769065,TLRY
9/11/2020,5.69,5.69,5.2,5.31,4033330,16286,5.382674,TLRY
9/14/2020,5.3,5.33,5.08,5.31,5041565,19087,5.22413,TLRY
9/15/2020,5.36,5.51,5.27,5.29,3328228,12983,5.386551,TLRY
9/16/2020,5.35,6.05,5.3,5.64,7736443,25232,5.731689,TLRY
9/17/2020,5.63,5.79,5.28,5.43,4942746,18854,5.435931,TLRY
9/18/2020,5.41,5.65,5.21,5.34,5204778,17315,5.413089,TLRY
9/21/2020,5.27,5.2799,4.86,5,5798710,24002,5.016847,TLRY
9/22/2020,5.03,5.55,4.85,5.365,11386988,36230,5.245663,TLRY
9/23/2020,5.14,5.2,4.7,4.7,10972026,39736,4.919027,TLRY
9/24/2020,4.65,5.02,4.41,4.75,5477120,21255,4.736998,TLRY
9/25/2020,4.7,4.89,4.64,4.79,4146554,14744,4.777999,TLRY
9/28/2020,4.9,5.02,4.77,4.82,5243783,17414,4.896875,TLRY
9/29/2020,4.81,4.97,4.71,4.83,4946450,14664,4.838849,TLRY
9/30/2020,4.8,5.2,4.8,4.85,4738919,15169,4.986772,TLRY
10/1/2020,4.92,4.99,4.81,4.92,2183373,9855,4.911822,TLRY
10/2/2020,4.74,4.9299,4.71,4.82,4448482,15819,4.802188,TLRY
10/5/2020,4.84,5.55,4.82,5.4,10989093,28034,5.209925,TLRY
10/6/2020,5.4,5.42,4.87,4.9,7293423,22842,5.139039,TLRY
10/7/2020,5.04,5.42,4.98,5.2,6417091,21096,5.231641,TLRY
10/8/2020,5.4,6.37,5.22,6.15,22479420,69448,5.949024,TLRY
10/9/2020,6.55,6.71,6,6.04,21525141,74479,6.299186,TLRY
10/12/2020,6.06,6.57,6.05,6.3,14570289,46155,6.296411,TLRY
10/13/2020,6.2,6.23,5.8358,5.93,7551984,25730,5.996834,TLRY
10/14/2020,5.92,6.04,5.62,5.98,6538998,22580,5.834666,TLRY
10/15/2020,5.76,5.8305,5.48,5.57,6788298,26548,5.610607,TLRY
10/16/2020,5.65,5.72,5.46,5.56,4715351,18764,5.603437,TLRY
10/19/2020,5.66,6.5,5.585,6.48,18722678,55202,6.210125,TLRY
10/20/2020,6.2,6.52,6.1,6.26,10043178,33754,6.284435,TLRY
10/21/2020,6.34,6.96,6.31,6.445,12889041,43826,6.630968,TLRY
10/22/2020,6.52,6.93,6.15,6.83,10955697,33613,6.528542,TLRY
10/23/2020,6.75,7.12,6.55,6.73,7450057,29178,6.825659,TLRY
10/26/2020,6.61,6.73,5.76,5.86,11606950,36491,6.081347,TLRY
10/27/2020,5.96,6.03,5.56,5.59,5828283,23221,5.766463,TLRY
10/28/2020,5.4,5.77,5.25,5.65,6188272,24505,5.552912,TLRY
10/29/2020,5.69,6.03,5.455,5.97,6129458,23503,5.796721,TLRY
10/30/2020,5.94,5.9499,5.43,5.71,7135057,25778,5.610405,TLRY
11/2/2020,5.82,6.74,5.77,6.66,18706524,62828,6.334786,TLRY
11/3/2020,6.82,7,6.23,6.62,16369031,56373,6.574459,TLRY
11/4/2020,6.29,6.35,5.94,6,14140923,46428,6.07104,TLRY
11/5/2020,7.05,7.95,6.67,7.82,45981805,185628,7.421264,TLRY
11/6/2020,9.02,12.14,8.45,9.63,116415368,451843,10.017629,TLRY
11/9/2020,11.81,12.15,9.63,10.1,51478770,243300,10.822691,TLRY
11/10/2020,9.23,9.33,8.07,8.33,24794796,94684,8.655452,TLRY
11/11/2020,7.72,8.6,7.36,8.04,27209028,95899,7.933798,TLRY
11/12/2020,7.67,8.18,7.31,7.4,16935055,61788,7.727862,TLRY
11/13/2020,7.72,7.8,7.43,7.65,15240984,51813,7.59248,TLRY
11/16/2020,7.48,7.67,7.04,7.32,14447329,59805,7.291159,TLRY
11/17/2020,7.06,7.61,7.05,7.21,13492215,50626,7.358653,TLRY
11/18/2020,7.3,7.54,7.12,7.13,11712477,45595,7.315864,TLRY
11/19/2020,7.12,7.1788,6.68,6.73,15937963,62415,6.859142,TLRY
11/20/2020,6.8,7.48,6.71,7.36,16964160,61628,7.113856,TLRY
11/23/2020,7.35,7.35,6.66,6.68,37667269,137173,6.943561,TLRY
11/24/2020,7.5,8.18,7.3,7.83,51063070,164458,7.687563,TLRY
11/25/2020,7.66,7.71,7.32,7.47,16408742,60154,7.495191,TLRY
11/27/2020,7.58,8.58,7.39,8.5,30788595,104299,8.070156,TLRY
11/30/2020,9.13,9.59,8.0766,9.04,51769889,198350,8.90711,TLRY
12/1/2020,8.98,9.11,8.03,8.07,28237598,102284,8.536402,TLRY
12/2/2020,8.42,8.98,8.22,8.64,29667047,102227,8.60441,TLRY
12/3/2020,8.7,9.22,8.42,9.07,18727702,67249,8.880723,TLRY
12/4/2020,9.36,9.7,8.59,8.6,43841806,148623,9.085702,TLRY
12/7/2020,8.58,8.75,8.02,8.21,17199253,67707,8.303363,TLRY
12/8/2020,8.08,8.39,7.94,8.29,12462712,46920,8.247199,TLRY
12/9/2020,8.34,8.37,7.64,7.92,16275905,66859,8.063852,TLRY
12/10/2020,7.6,8.11,7.58,8.07,8287440,33683,7.936088,TLRY
12/11/2020,8.07,8.13,7.67,7.77,7162992,31091,7.859099,TLRY
12/14/2020,7.9,7.93,7.3481,7.37,11455231,45522,7.52601,TLRY
12/15/2020,7.42,7.88,7.16,7.87,25450134,84386,8.447525,TLRY
12/16/2020,9.85,10.01,9.1,9.33,94880522,382441,9.628729,TLRY
12/17/2020,9.35,9.42,8.83,8.96,25716070,119265,9.074809,TLRY
12/18/2020,8.94,9.265,8.79,8.89,13003635,61483,9.025868,TLRY
12/21/2020,8.5,8.855,8.29,8.39,12966455,62895,8.50633,TLRY
12/22/2020,8.49,8.74,8.22,8.46,10759305,48095,8.464767,TLRY
12/23/2020,8.55,9.31,8.27,8.89,19249530,75315,8.859294,TLRY
12/24/2020,8.93,8.93,8.5,8.59,7392014,33336,8.669983,TLRY
12/28/2020,8.7,8.78,8.33,8.37,8597815,36558,8.503786,TLRY
12/29/2020,8.48,8.53,7.9,8.215,8443220,37526,8.164852,TLRY
12/30/2020,8.25,8.77,8.15,8.63,10523071,45933,8.505192,TLRY
12/31/2020,8.61,8.62,8.23,8.26,8200046,42794,8.389321,TLRY
1/4/2021,8.4,9.19,8.4,9,17761792,79486,8.920742,TLRY
1/5/2021,9.14,9.54,8.94,9.51,17399769,77823,9.312574,TLRY
1/6/2021,11.01,12.04,10.52,10.77,63201903,247218,11.165896,TLRY
1/7/2021,11.88,12.72,11.03,11.34,44604133,185667,11.87658,TLRY
1/8/2021,11.38,11.89,10.68,11.31,25224442,114423,11.347979,TLRY
1/11/2021,11.04,12.72,11.02,12.33,29367724,118047,12.178665,TLRY
1/12/2021,12.68,13.54,12.18,13.35,30589613,139548,13.074456,TLRY
1/13/2021,13.9,15.87,13.55,15.02,51322534,230023,14.961679,TLRY
1/14/2021,15.5,19.407,15.46,18.56,82216371,354637,17.721695,TLRY
1/15/2021,21.6,22.61,18.57,19.7,98372129,462404,20.469439,TLRY
1/19/2021,19.17,20.2,17.4,20.09,43118652,202627,18.616846,TLRY
1/20/2021,19.37,19.96,18.5,18.79,26244190,128658,19.199303,TLRY
1/21/2021,18.06,18.38,17.17,17.92,25972081,144721,17.776677,TLRY
1/22/2021,17.065,18.55,17,18.02,21101819,107545,17.847129,TLRY
1/25/2021,17.78,18.3,15.6,17.185,26222819,149629,17.073963,TLRY
1/26/2021,18.2,19.85,18,19.03,34380292,184714,19.039995,TLRY
1/27/2021,17.74,21.5,17.57,18.55,37554470,208608,19.246662,TLRY
1/28/2021,19.01,20.73,18.43,18.705,26265637,152206,19.339549,TLRY
1/29/2021,18.81,20.42,17.92,18.1,29193870,163130,18.947286,TLRY
2/1/2021,19,19.48,17.78,19.1,20854670,122736,18.667485,TLRY
2/2/2021,19.72,24.08,19.3,23.49,63161015,325061,21.924963,TLRY
2/3/2021,25.45,28.86,24.7,26.31,83742893,485817,26.861278,TLRY
2/4/2021,25.55,27.4,23.8,26.78,33097854,187902,25.673589,TLRY
2/5/2021,27.11,27.35,25.61,25.72,21523827,131112,26.422732,TLRY
2/8/2021,26.31,30.6,25.95,30.09,37685650,217012,29.05514,TLRY
2/9/2021,35.09,45.49,34.26,42.35,133493394,917785,40.74539,TLRY
2/10/2021,65.99,67,47,63.91,199451208,1633239,58.658101,TLRY
2/11/2021,54.61,55.01,31.2201,32.16,216249086,1662470,41.404669,TLRY
2/12/2021,29,35.41,28.21,29,121409699,833033,32.16036,TLRY
2/16/2021,30.87,36.35,29.5,34.63,79099379,487963,32.82674,TLRY
2/17/2021,31.92,33.4,30.65,31.51,40167494,276223,32.417465,TLRY
2/18/2021,33.07,35.14,27.02,27.1,55362953,385315,31.053838,TLRY
2/19/2021,27.76,29.9,27.31,29.21,28026834,197404,28.707378,TLRY
2/22/2021,27.22,28.87,26.25,26.29,28022512,205122,27.415586,TLRY
2/23/2021,24,24.95,21.13,24.79,27397571,214771,23.353113,TLRY
2/24/2021,25.33,28.28,24.9,27.98,25906837,183301,26.92067,TLRY
2/25/2021,26.85,27.73,24.3,24.5,29849746,215076,25.948396,TLRY
2/26/2021,25,25.99,23.5,24.36,19372857,133269,24.501914,TLRY
3/1/2021,25.12,26.62,24.77,25.56,14909047,101321,25.811126,TLRY
3/2/2021,26.2,29.6,25.47,25.9,35070539,219729,27.630983,TLRY
3/3/2021,26.55,27.1,24.72,25.29,16434573,113012,25.833321,TLRY
3/4/2021,24.95,25.85,21.6601,22.65,25796575,183372,23.21713,TLRY
3/5/2021,22.99,23.22,18.23,21.63,27012410,197912,20.681473,TLRY
3/8/2021,21.73,23.42,20.8,22.42,18997957,132654,22.446348,TLRY
3/9/2021,23.23,25.04,23.02,24.41,17739855,116701,24.229861,TLRY
3/10/2021,26.75,27.11,23.11,24.1,27574955,186817,25.195167,TLRY
3/11/2021,24.8,28.3,24.31,28.195,38273176,230662,26.369204,TLRY
3/12/2021,26.05,29.44,25.66,27.57,40665295,238313,27.583855,TLRY
3/15/2021,27.24,31.34,26.93,30.465,43775415,266990,29.958093,TLRY
3/16/2021,30.52,30.55,26.17,26.97,42308100,258860,28.106194,TLRY
3/17/2021,25.69,28.04,25,27.47,20641777,123527,26.808501,TLRY
3/18/2021,26.82,28.14,25.15,25.32,25015151,157720,26.76504,TLRY
3/19/2021,25.51,26.34,24.68,25.35,16057131,108330,25.517519,TLRY
3/22/2021,25.51,26.03,23.82,23.9,16986013,129238,24.523246,TLRY
3/23/2021,23.51,24.68,22.28,23.22,24576832,151629,23.512948,TLRY
3/24/2021,23.33,24.48,22.1,22.19,25929391,151949,23.093707,TLRY
3/25/2021,21.2,22.9,20.9,22.83,17471052,113377,22.053588,TLRY
3/26/2021,23.31,23.3749,21.094,22.08,14216622,93281,22.062497,TLRY
3/29/2021,22.21,23.35,21.56,21.63,12272012,81134,22.234082,TLRY
3/30/2021,21.64,22.58,21.15,22.04,11488034,73924,21.890684,TLRY
3/31/2021,23.03,24.13,22.52,22.73,20987024,125490,23.2234,TLRY
4/1/2021,23.42,23.63,22.15,22.34,12690097,89614,22.743699,TLRY
4/5/2021,22.81,22.85,21.62,22.07,11482062,83234,22.134789,TLRY
4/6/2021,21.84,22.07,20.91,21.14,16488309,111613,21.226093,TLRY
4/7/2021,20.91,20.98,19.57,19.76,18577841,118325,20.084978,TLRY
4/8/2021,19.87,20.1894,19.08,19.77,13496556,89303,19.701066,TLRY
4/9/2021,19.83,20.68,19.4031,19.76,14034781,84753,20.023209,TLRY
4/12/2021,17.97,18.21,17.1,17.15,27160303,178111,17.452997,TLRY
4/13/2021,16.36,18.5301,16.28,18.3199,23109364,135733,17.69436,TLRY
4/14/2021,18.09,18.13,17.32,17.4,15429458,106745,17.6426,TLRY
4/15/2021,17.65,18.45,16.93,16.96,20158479,150932,17.622405,TLRY
4/16/2021,16.7,17.285,16.26,17.2,12020126,87867,16.898071,TLRY
4/19/2021,17.29,18.49,16.87,17.42,15855265,95125,17.481194,TLRY
4/20/2021,18,18.2,15.6301,15.89,21941254,128522,16.491571,TLRY
4/21/2021,15.5,16.82,15.17,16.8,13305396,77637,16.258915,TLRY
4/22/2021,17.02,17.14,16.13,16.46,12320491,77249,16.668245,TLRY
4/23/2021,16.51,17.27,16.2201,17.07,10459231,62712,17.004492,TLRY
4/26/2021,17.13,17.86,16.9214,17.85,9888432,64862,17.495335,TLRY
4/27/2021,18.17,18.41,17.29,17.72,13822255,79722,17.70191,TLRY
4/28/2021,17.79,19.57,17.4,19.32,29218365,155127,18.818714,TLRY
4/29/2021,18.79,18.92,17.63,18.65,25021897,133048,18.347158,TLRY
4/30/2021,18.28,19.26,17.98,18.34,19243424,105960,18.51789,TLRY
5/3/2021,18.52,18.63,16.86,17.02,25515063,162764,17.38068,TLRY
5/4/2021,16.69,17.02,15.86,16.1,25560560,166586,16.234513,TLRY
5/5/2021,16.14,16.66,15.87,15.9,21045056,121564,16.16274,TLRY
5/6/2021,15.6,15.7,13.83,14.14,33537129,191735,14.483234,TLRY
5/7/2021,15.3,17.02,15.04,16.18,74830195,325887,16.29583,TLRY
5/10/2021,16.4,16.43,14.87,15.04,30264306,155721,15.335564,TLRY
5/11/2021,13.87,15.71,13.82,15.66,28728135,128825,15.08692,TLRY
5/12/2021,15.35,15.67,14.48,14.5399,19791002,106466,14.885445,TLRY
5/13/2021,14.6,15.1173,13.41,13.69,25602798,137028,14.163865,TLRY
5/14/2021,14,14.4627,13.69,13.93,21995038,99626,14.065448,TLRY
5/17/2021,14.02,15.18,13.75,15.16,24048957,125137,14.831288,TLRY
5/18/2021,15.02,15.87,14.85,15.58,18861676,100832,15.525855,TLRY
5/19/2021,15.02,15.31,14.68,15.02,15463568,90528,14.92988,TLRY
5/20/2021,15.13,15.56,14.79,14.94,17031632,74891,15.111269,TLRY
5/21/2021,15.03,15.44,14.7691,15.23,15446344,78459,15.169877,TLRY
5/24/2021,15.21,15.44,14.62,15.03,15544774,75813,14.937184,TLRY
5/25/2021,15.09,16.46,15.07,15.46,33253289,157039,15.83462,TLRY
5/26/2021,15.8,16.73,15.49,16.67,23646833,110675,16.261728,TLRY
5/27/2021,17,17.1958,16.155,17.17,28423107,150275,16.708983,TLRY
5/28/2021,17.17,18.74,16.67,16.67,65327427,279107,17.692025,TLRY
6/1/2021,17.11,17.74,16.695,16.98,23583752,130573,17.098978,TLRY
6/2/2021,17.27,19.14,17.1425,19,47988181,255522,18.310085,TLRY
6/3/2021,20.66,22.1401,19.1,19.72,84603723,470192,20.344087,TLRY
6/4/2021,20.17,20.47,18.42,18.8,35884030,193010,19.152083,TLRY
6/7/2021,19.03,20.18,18.53,19.72,34434258,183084,19.662393,TLRY
6/8/2021,20.13,20.51,19.271,20.22,30398364,162878,19.984163,TLRY
6/9/2021,20.67,23.04,20.43,21.43,86558397,416791,22.009063,TLRY
6/10/2021,21.36,21.44,19.79,20.05,33838445,191548,20.404671,TLRY
6/11/2021,19.9,20.2,19.36,19.89,22573892,123637,19.800993,TLRY
6/14/2021,19.91,20.3,18.88,19.16,27321941,151918,19.295666,TLRY
6/15/2021,18.68,19.25,17.83,17.98,28581810,158930,18.334128,TLRY
6/16/2021,17.92,18.69,17.64,18.13,22679523,123686,18.092127,TLRY
6/17/2021,18,18.36,17.41,17.47,20496753,121374,17.858442,TLRY
6/18/2021,17.48,17.755,16.842,16.91,19077375,112704,17.170564,TLRY
6/21/2021,16.8,17.5,16.32,17.37,21610707,115784,16.997617,TLRY
6/22/2021,17.25,17.49,16.84,17.43,13079211,81614,17.184104,TLRY
6/23/2021,17.59,18.17,17.44,17.61,15642176,84887,17.786376,TLRY
6/24/2021,17.96,18.68,17.72,18.26,20422619,103857,18.251708,TLRY
6/25/2021,18.13,18.37,17.74,18.2,14493500,76398,17.99728,TLRY
6/28/2021,18.2,19.1402,18.04,18.63,20749187,108878,18.781619,TLRY
6/29/2021,18.62,19.24,17.78,17.86,20306009,107660,18.444936,TLRY
6/30/2021,17.92,18.402,17.28,18.08,25442080,123749,17.91736,TLRY
7/1/2021,18,18.45,17.6,17.835,16310050,85922,17.910467,TLRY
7/2/2021,17.75,17.9092,17.19,17.23,13185381,76793,17.456848,TLRY
7/6/2021,17.12,17.48,16.69,16.72,12753931,80686,16.965759,TLRY
7/7/2021,16.75,16.94,15.84,16.23,19474533,112198,16.175803,TLRY
7/8/2021,15.53,16.39,15.41,16.25,12895785,78994,16.05145,TLRY
7/9/2021,16.21,16.37,15.85,16.17,11847109,65409,16.098845,TLRY
7/12/2021,16.02,16.39,15.7297,16.24,11631395,64778,16.07298,TLRY
7/13/2021,16.5,17.42,16.19,16.32,26750693,137534,16.716897,TLRY
7/14/2021,16.72,16.8,14.95,15.01,27920821,146695,15.723812,TLRY
7/15/2021,15,15.34,13.9707,14.4,24347397,132420,14.54307,TLRY
7/16/2021,14.31,14.62,13.715,13.91,20516079,106569,13.988407,TLRY
7/19/2021,13.36,13.79,13.19,13.6,21044505,113122,13.515417,TLRY
7/20/2021,13.63,14.24,13.03,14.16,17651890,90364,13.686173,TLRY
7/21/2021,14.13,14.89,13.94,14.6,15884266,79502,14.521605,TLRY
7/22/2021,14.45,14.53,13.77,13.88,13227498,74077,14.016217,TLRY
7/23/2021,13.92,13.96,13.26,13.59,12734529,74417,13.56138,TLRY
7/26/2021,13.48,14.13,13.24,13.7,13563064,77449,13.654954,TLRY
7/27/2021,13.46,13.65,12.5409,12.73,24760275,131872,12.823472,TLRY
7/28/2021,14.25,16.49,14.02,16.01,116117748,497865,15.660155,TLRY
7/29/2021,16.63,16.67,15.28,15.42,46246438,211686,15.841491,TLRY
7/30/2021,15.1,15.509,14.42,14.61,22144590,107695,14.816602,TLRY
8/2/2021,14.63,15.25,14.44,14.61,13521308,68714,14.838817,TLRY
8/3/2021,14.52,14.58,13.92,14.25,14151210,74838,14.150353,TLRY
8/4/2021,14.15,14.565,13.88,13.96,16309570,80615,14.102082,TLRY
8/5/2021,14,14.75,13.88,14.47,17030649,84791,14.48215,TLRY
8/6/2021,14.5,14.64,14.1,14.42,11646524,64063,14.409889,TLRY
8/9/2021,14.27,14.71,13.88,14.71,14543295,74488,14.262724,TLRY
8/10/2021,14.57,15.21,14.45,14.79,13605731,69606,14.754581,TLRY
8/11/2021,14.7,14.81,14.27,14.3,9319721,53698,14.47559,TLRY
8/12/2021,14.27,14.33,13.92,14.1,9076221,52337,14.070527,TLRY
8/13/2021,14,14.05,13.24,13.3,16608232,79960,13.555697,TLRY
8/16/2021,13.2,13.53,13.02,13.12,13007840,70578,13.205816,TLRY
8/17/2021,13,13.36,12.78,13.12,16140646,84049,13.195668,TLRY
8/18/2021,13.91,14.06,13.17,13.26,31522892,149731,13.578267,TLRY
8/19/2021,13.04,13.36,12.62,12.68,18238102,94177,12.907141,TLRY
8/20/2021,12.75,13.0399,12.55,12.83,12819542,67440,12.791268,TLRY
8/23/2021,12.9,13.42,12.8,13.37,12748703,63993,13.13918,TLRY
8/24/2021,13.43,13.81,13.25,13.805,12649038,62483,13.582216,TLRY
8/25/2021,13.68,13.82,13.37,13.54,11389692,58758,13.620171,TLRY
8/26/2021,13.45,13.765,13.06,13.25,16489988,75899,13.379634,TLRY
8/27/2021,13.22,13.64,13.12,13.42,10640617,54353,13.44397,TLRY
8/30/2021,13.44,13.51,12.9,13.13,12907788,65150,13.092679,TLRY
8/31/2021,13.09,14.19,12.955,13.69,20156671,92101,13.696454,TLRY
9/1/2021,13.73,14.2,13.51,13.57,13943539,72495,13.77051,TLRY
9/2/2021,13.66,14.27,13.45,13.85,17917944,77820,13.897236,TLRY
9/3/2021,13.8,14.16,13.44,13.59,13683522,68029,13.735006,TLRY
9/7/2021,13.61,13.67,13.17,13.3,12899020,70419,13.359886,TLRY
9/8/2021,13.22,13.33,12.77,12.8,14405560,71145,12.918805,TLRY
9/9/2021,12.92,13.15,12.76,12.86,12646851,58464,12.951431,TLRY
9/10/2021,12.94,12.96,12.4,12.41,18456535,82037,12.623361,TLRY
9/13/2021,12.39,12.47,11.92,12.23,16022354,78302,12.214869,TLRY
9/14/2021,12.24,12.3101,11.72,11.74,16057672,78544,11.964538,TLRY
9/15/2021,11.73,12.185,11.68,12.03,12982271,57448,11.971689,TLRY
9/16/2021,12,12.24,11.9,12.01,9315468,43895,12.037135,TLRY
9/17/2021,11.96,12.199,11.75,12.17,13543313,51447,11.989238,TLRY
9/20/2021,11.75,11.77,11.02,11.23,25528821,110207,11.327526,TLRY
9/21/2021,11.23,11.54,11.03,11.22,19696320,80694,11.266739,TLRY
9/22/2021,11.25,11.88,11.25,11.63,16283658,67062,11.659633,TLRY
9/23/2021,12.18,12.4,11.87,12.02,21479457,86042,12.067292,TLRY
9/24/2021,11.85,11.98,11.64,11.67,13173434,49607,11.773544,TLRY
9/27/2021,11.73,12.27,11.6506,12.22,14907528,64132,12.070347,TLRY
9/28/2021,12.04,12.19,11.6,11.63,17523112,70935,11.761662,TLRY
9/29/2021,11.72,11.77,11.09,11.11,17424134,70820,11.300031,TLRY
9/30/2021,11.15,11.53,10.95,11.29,20281414,82285,11.221298,TLRY
10/1/2021,11.29,11.37,10.84,11.15,18223856,71504,11.045574,TLRY
10/4/2021,11.02,11.11,10.68,10.74,14973089,65937,10.799694,TLRY
10/5/2021,10.75,11.34,10.6807,11.1,18151552,69461,11.080116,TLRY
10/6/2021,10.89,10.94,10.68,10.79,18579252,71080,10.819152,TLRY
10/7/2021,10.8,11.4175,10.37,11.02,34912875,115513,10.926221,TLRY
10/8/2021,10.85,11.08,10.46,10.49,20229413,78834,10.726925,TLRY
10/11/2021,10.4,10.61,10.15,10.16,12640038,53930,10.373729,TLRY
10/12/2021,10.16,10.56,10.12,10.28,13743515,53060,10.380451,TLRY
10/13/2021,10.35,10.539,10.2,10.29,10124566,42969,10.322438,TLRY
10/14/2021,10.42,10.81,10.3714,10.39,14889885,59456,10.601347,TLRY
10/15/2021,10.46,10.53,10.19,10.24,13101018,48667,10.320227,TLRY
10/18/2021,10.2,10.239,9.975,10.07,13961554,58132,10.086987,TLRY
10/19/2021,10.16,11.83,10.03,11.66,68752317,206157,11.045526,TLRY
10/20/2021,11.5,11.8,11.02,11.59,44069314,167065,11.388191,TLRY
10/21/2021,11.46,12.16,11.42,11.56,30654628,111156,11.790128,TLRY
10/22/2021,11.5,11.53,10.94,11.08,18804365,73491,11.150695,TLRY
10/25/2021,11,11.29,10.88,11,13791753,55611,11.065337,TLRY
10/26/2021,11.07,11.14,10.58,10.71,15129839,63995,10.824675,TLRY
10/27/2021,10.7,10.83,10.29,10.3,15012469,59529,10.512395,TLRY
10/28/2021,10.33,10.57,10.19,10.5,11161962,50648,10.450483,TLRY
10/29/2021,10.46,10.64,10.22,10.3,11160882,48802,10.336291,TLRY
11/1/2021,10.22,10.88,10.1,10.75,17391050,70585,10.608213,TLRY
11/2/2021,10.7,10.725,10.235,10.42,14944828,64453,10.397907,TLRY
11/3/2021,10.38,11.09,10.315,10.86,17924252,72696,10.865889,TLRY
11/4/2021,11.13,11.28,10.695,10.81,14915359,62359,10.909185,TLRY
11/5/2021,10.74,10.77,10.16,10.7,24611244,100209,10.46853,TLRY
11/8/2021,10.72,12.57,10.685,12.37,48925876,201249,11.901832,TLRY
11/9/2021,12.15,12.705,11.51,12.38,33212700,130614,12.117799,TLRY
11/10/2021,11.96,12.4501,11.4,11.52,21169908,87194,11.844719,TLRY
11/11/2021,11.67,12.125,11.57,11.86,17104047,68882,11.879514,TLRY
11/12/2021,12.56,13.07,12.11,12.94,56200474,201187,12.602336,TLRY
11/15/2021,13.35,13.95,12.97,13.03,61288417,239746,13.438267,TLRY
11/16/2021,12.78,13.3,12.26,12.97,28667776,109818,12.752773,TLRY
11/17/2021,12.73,13.15,12.3,12.34,16253453,73511,12.583505,TLRY
11/18/2021,11.92,12.14,10.7,10.9,42784276,155602,11.080977,TLRY
11/19/2021,11.14,11.4,10.7,10.93,24093817,103774,10.940789,TLRY
11/22/2021,11.06,11.2,10.22,10.49,23342270,99867,10.558646,TLRY
11/23/2021,10.47,10.91,10.24,10.5,18232493,72617,10.479831,TLRY
11/24/2021,10.53,11.05,10.32,10.9,15489070,64802,10.785774,TLRY
11/26/2021,10.4,10.73,10.3,10.57,12161838,50418,10.501836,TLRY
11/29/2021,10.59,10.62,10.03,10.25,20591637,84403,10.221509,TLRY
11/30/2021,10.22,10.5107,9.65,10.12,21883241,91418,10.019261,TLRY
12/1/2021,10.2,10.26,9.1334,9.27,29289369,117794,9.705899,TLRY
12/2/2021,9.26,9.6,9.1,9.54,21362165,100241,9.358314,TLRY
12/3/2021,9.52,9.5473,8.69,8.95,25994484,105733,8.930741,TLRY
12/6/2021,8.795,9.35,8.44,9.15,18864206,81369,8.957102,TLRY
